	Cycle	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94
	Array	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4
	Sample name	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi
ID																																																													
41_654_666		7	12	33	73	139	6	11	30	73	145	16	31	76	160	330	15	34	84	168	335	8	15	36	78	161	4	15	29	69	133	16	34	84	166	325	17	33	87	182	358	7	14	40	80	152	6	15	33	67	128	16	29	70	157	308	21	37	100	205	405
ACHD_383_395		-2	-2	-8	-11	-23	-4	1	-2	-12	3	-2	-3	-9	-13	-31	1	-1	-3	-8	-10	-1	0	0	-5	-11	-2	0	-8	-2	-20	-1	-4	-7	-9	-23	0	0	-5	-3	-5	-2	-4	-5	-11	-25	-2	0	-3	-7	-7	1	0	-1	-1	-1	0	-1	-1	-2	0
AMPE_5_17		1	1	1	7	12	-1	1	4	12	29	-1	-1	7	4	9	4	4	6	9	21	0	2	3	10	19	0	3	4	-3	15	1	2	2	1	14	0	2	5	8	12	1	2	-3	4	15	0	4	4	12	9	1	1	3	7	9	1	3	3	9	12
ANXA2_17_29		0	0	0	0	10	-2	1	-1	1	-9	4	2	16	31	60	4	5	14	21	59	-1	0	3	1	8	2	1	2	2	4	1	6	10	31	59	4	7	16	30	76	3	-1	3	9	35	-2	-1	1	-1	5	3	5	10	19	54	1	8	18	36	70
ART_004_EAIYAAPFAKKKXC		23	48	118	239	479	22	39	104	220	442	47	92	236	480	960	43	89	231	454	916	22	47	113	237	473	20	37	98	198	400	44	85	219	449	878	42	83	211	429	871	19	43	110	229	450	19	41	102	214	409	46	92	236	489	970	50	102	264	527	1065
B3AT_39_51		-1	-4	-3	-4	-18	-1	-2	-7	-6	-30	-1	-4	-4	-13	-13	0	0	-6	-5	-21	-3	-2	-4	-5	-29	1	0	-3	-7	-9	0	-2	-4	-7	-18	0	-1	-3	-5	-3	-2	0	-1	-11	-24	-1	-1	-3	-5	-17	1	-3	-6	-9	-14	-2	-2	-1	0	-6
C1R_199_211		-1	-2	-1	-3	-2	-2	2	0	-1	-7	0	1	5	9	11	1	-1	-4	-3	-5	0	-1	2	1	2	1	-2	1	-1	-5	2	1	0	-1	-4	-1	1	1	0	3	0	0	-1	-2	-4	0	-2	0	3	12	-1	0	-1	-4	-2	-3	0	-2	-4	-14
CALM_93_105		-3	-5	-7	-14	-27	0	-3	-3	-15	-26	-1	-4	-3	-11	-23	1	-2	-3	0	-7	-3	-1	-6	-12	-36	1	-3	-9	-6	-17	0	-2	-5	-6	-26	-1	-2	-4	-7	-1	-2	-1	-5	-11	-19	1	-1	-3	-5	-15	-2	-2	-7	-18	-37	-2	-3	-6	-13	-23
CALM_95_107		1	0	-1	-6	-8	2	1	0	3	11	2	-1	6	12	22	4	7	6	18	39	1	3	3	0	15	1	-2	1	-5	-6	2	1	9	16	19	1	3	7	8	30	-1	-2	-3	8	5	0	0	-4	1	-9	-1	2	6	18	26	3	1	14	23	52
CBL_693_705		-2	-2	-3	-5	-11	-1	-4	-5	-5	-11	6	4	20	48	93	8	9	26	57	102	0	0	3	2	12	1	-3	-7	-7	-13	5	7	22	47	99	5	11	23	45	88	2	0	2	10	17	-2	0	-1	-4	7	2	5	17	30	66	5	11	28	60	117
CD3Z_116_128		-1	-3	-1	-12	3	-2	-3	-5	-17	-24	2	5	15	36	66	5	10	23	42	87	0	-1	-3	-7	-17	3	0	-2	-7	-14	2	6	15	25	52	3	7	19	40	78	0	1	0	0	-9	-1	-2	-4	-8	-25	4	5	12	36	71	2	10	25	46	96
CD3Z_146_158		-4	1	-6	-12	-16	-2	-2	-10	-16	-21	2	2	7	14	19	0	2	2	6	36	1	-3	-2	-6	-21	-1	-1	-5	-18	-34	1	3	4	10	27	1	-1	6	11	26	0	-1	-2	4	1	-2	-3	-6	-11	-25	-2	-1	0	5	-1	3	4	4	8	25
ART_003_EAI(pY)AAPFAKKKXC		211	426	1092	2161	3135	205	414	1052	2119	3273	184	372	947	1910	3200	189	394	986	1987	3099	204	413	1032	2098	3205	204	416	1032	2069	3280	205	415	1045	2097	3150	180	376	936	1871	3222	216	415	1085	2130	3213	203	413	1018	2050	3233	193	393	984	1971	3261	176	357	901	1777	3230
CDK2_8_20		17	32	80	161	330	13	31	74	145	299	39	85	209	420	831	40	88	205	433	875	13	27	71	136	294	11	28	70	148	281	37	77	197	398	816	43	89	231	466	934	14	31	84	171	332	15	32	76	146	300	36	73	186	380	758	48	88	243	494	974
CDK7_157_169		3	6	10	17	39	1	2	6	23	45	5	4	11	30	62	4	3	12	25	49	3	3	10	20	40	1	5	10	20	52	3	5	15	24	51	1	6	11	23	58	2	3	8	13	31	0	3	8	14	30	1	3	12	19	44	3	6	12	28	54
CRK_214_226		-1	1	-8	-13	-27	-4	-2	-7	-19	-44	1	-2	-4	-7	-11	-3	-7	-5	-10	-17	0	-4	-4	-4	-10	0	-1	-7	-11	-32	-1	-2	-3	-5	-20	0	-2	-3	4	-9	1	-1	-6	-11	-34	-1	-2	-4	-15	-26	-3	-2	-7	-7	-25	-1	3	0	-1	13
CTNB1_79_91		1	2	4	11	20	2	0	10	8	30	6	10	20	45	97	6	12	32	65	125	-1	0	3	10	22	3	2	5	17	35	6	10	32	50	87	6	12	31	57	112	5	3	13	5	21	3	2	6	8	26	4	9	27	54	107	6	13	32	69	133
DCX_67_79		6	8	22	42	91	2	3	22	37	83	4	10	22	47	98	6	12	32	62	127	3	6	17	33	59	1	6	16	30	56	5	9	29	40	97	3	11	28	55	108	5	8	18	46	84	3	5	16	34	65	8	12	30	59	119	5	12	30	69	135
DDR1_506_518		0	-3	-4	-17	-15	-1	-5	0	-7	-15	-2	-4	-12	-33	-56	-2	-1	-4	-8	-13	-1	-2	1	-4	-16	-2	-1	-6	-13	-15	0	-4	-9	-10	-44	0	1	-6	-5	-11	-3	-2	-8	-17	-34	1	-2	-5	-6	-7	-1	-2	-3	-12	-10	-1	-4	-7	-8	-12
DYR1A_212_224		0	-4	-6	-13	-18	-2	-3	-9	-13	-38	-3	-3	-14	-30	-27	-2	-4	-4	-7	-21	-1	-2	-3	-13	-21	0	0	-1	-7	-11	0	-5	-4	-15	-36	-2	0	-8	-13	-25	-2	-2	-5	-16	-25	0	-6	-7	-13	-36	-4	-2	-5	-14	-24	1	-3	-6	-6	-21
DYR1A_312_324		0	4	5	16	32	2	1	11	12	43	7	4	11	28	47	3	4	13	32	57	3	2	9	10	20	-1	4	7	9	27	2	2	14	18	62	3	5	7	26	55	3	0	8	18	36	3	4	8	19	39	5	10	23	39	64	2	5	11	27	53
EGFR_1062_1074		0	-2	-5	-14	-15	0	-1	-5	-8	-17	0	1	-8	-14	-20	0	-2	-2	1	-7	0	-1	-3	-12	-22	-2	1	-4	-2	-2	0	-2	-3	-10	-15	0	1	-5	-11	-16	3	-2	0	-3	0	1	-2	-3	-7	-11	-2	-1	-10	-23	-16	-1	-1	-8	-6	-1
EGFR_1103_1115		1	-2	2	-5	-4	1	0	0	3	3	1	5	8	24	45	3	3	17	35	63	2	5	5	6	11	1	3	0	2	0	1	2	8	18	42	1	1	5	19	34	2	2	0	5	11	1	-3	-3	-3	-4	-1	7	12	29	46	2	8	21	40	90
EGFR_1118_1130		2	0	-3	1	-1	-1	-1	3	-3	-1	2	2	1	5	14	2	-2	0	2	1	-4	0	3	4	10	-1	3	0	0	-2	1	0	-1	3	4	0	3	-1	2	5	0	1	1	8	7	2	0	0	-8	-7	-1	1	-1	0	-11	0	-1	0	-3	-7
EGFR_1190_1202		1	1	4	4	15	1	-1	0	-3	-7	2	6	5	15	32	2	3	11	20	27	0	-1	0	4	11	-1	1	0	2	-7	2	2	16	20	51	2	3	9	17	39	1	-3	-1	-3	-7	-3	-2	-4	-8	-21	1	1	6	10	35	2	8	8	22	60
EGFR_862_874		1	-3	-6	-8	-31	-3	-6	-12	-29	-40	0	0	-11	-12	-36	-2	-3	-3	-13	-21	-1	-2	-6	-11	-18	-1	-4	-6	-19	-32	0	-2	-5	-10	-13	0	0	-6	-3	-15	2	-3	-8	-8	-21	-3	-4	-7	-14	-23	-1	-4	-11	-13	-29	-1	-3	-6	-9	-25
EGFR_908_920		-2	-1	-3	-13	-29	-2	-2	-8	-19	-20	-1	-1	-7	-15	-22	2	-1	-2	-8	-16	-3	-4	-6	-6	-12	-2	0	-6	-12	-29	0	-4	-6	-11	-24	-2	-4	-4	-9	-21	1	-8	-11	-21	-33	-3	-5	-15	-29	-46	-2	1	-11	-7	-27	-2	-2	-7	-2	-20
EPHA1_774_786		5	11	24	56	115	2	6	20	41	87	11	29	65	137	264	12	25	59	118	240	4	15	25	62	117	3	13	28	53	115	10	25	65	131	262	16	26	71	143	280	5	11	30	61	141	4	11	31	68	129	11	21	53	107	214	12	24	63	127	260
EPHA2_581_593		-2	-4	-6	-10	-25	0	-2	-8	-20	-40	-4	-1	-10	-17	-35	-2	-1	2	-12	-18	-3	-2	-3	-9	-22	0	1	-6	-10	-21	-1	-2	-3	-12	-14	-1	-1	-5	-11	-14	-1	-4	-8	-18	-24	-4	-2	-2	-7	-31	0	-1	-9	-21	-34	1	-5	-8	-21	-39
EPHA2_765_777		9	18	51	105	206	12	21	43	94	179	26	55	138	273	557	24	53	132	277	544	9	20	51	100	205	10	18	40	85	173	22	49	120	248	492	30	57	145	303	607	11	23	56	109	221	10	18	48	94	189	26	53	129	271	537	32	67	171	340	696
EPHA4_589_601		1	0	3	6	6	1	2	5	13	8	2	5	8	12	21	2	1	10	19	35	0	1	4	13	20	1	2	2	2	15	0	3	6	11	-96	0	6	11	19	38	4	3	7	11	38	0	2	5	8	12	0	5	10	18	32	0	4	6	10	33
EPHA4_921_933		0	0	-2	-2	-7	0	-1	-1	-1	-12	-1	0	-1	-6	-5	0	-1	0	0	-1	1	-2	2	-5	-8	-3	0	-2	-1	2	1	-2	-3	2	-5	-1	0	-2	-3	-11	1	0	-4	-4	0	-2	2	4	1	6	1	2	1	-4	-12	-1	-1	2	-7	-10
EPHA7_607_619		8	16	40	83	185	9	14	34	76	136	17	34	86	170	338	17	38	96	197	393	8	20	41	84	179	10	16	33	68	138	13	29	74	155	300	18	37	94	191	364	9	23	52	97	202	7	17	44	86	170	16	33	93	175	353	21	42	112	224	442
EPHB1_771_783		6	8	26	48	101	6	8	11	29	67	14	25	58	138	264	13	32	74	154	303	5	12	24	50	102	5	12	23	43	92	12	25	59	122	243	16	28	76	135	278	5	11	28	62	120	3	11	23	44	88	12	25	65	140	273	15	34	86	181	347
EPHB1_921_933		1	6	12	24	55	3	5	9	28	53	3	6	8	27	50	1	1	12	34	53	1	2	13	23	44	5	7	12	21	42	0	5	12	16	39	1	5	14	26	58	3	7	13	24	40	2	6	9	21	47	3	6	15	23	59	0	6	15	34	53
EPHB4_583_595		-1	0	-1	-2	2	-1	0	0	4	0	0	1	3	4	6	1	4	7	17	32	-1	1	4	-4	-10	2	0	1	0	11	-1	-1	5	-1	16	1	0	5	8	21	-1	-1	-1	-5	0	-1	-1	-1	-3	-3	0	-1	2	1	1	0	0	10	7	17
