	Exposure time	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0
	Cycle	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124
	Array	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4
	Sample name	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi
ID
IKKB_686_698		0.0	0.0	0.0	-2.0	-4.0	0.0	-2.0	-1.0	1.0	0.0	-1.0	1.0	-1.0	0.0	0.0	-1.0	1.0	-1.0	0.0	-2.0	0.0	-1.0	1.0	-1.0	-1.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	-2.0	-5.0	1.0	1.0	0.0	-1.0	-1.0	0.0	-2.0	0.0	1.0	-3.0	0.0	2.0	-1.0	-1.0	-2.0	0.0	-1.0	-2.0	-2.0	-4.0	-1.0	-1.0	0.0	-4.0	1.0
LMNA_192_204		0.0	0.0	1.0	1.0	-1.0	0.0	-1.0	-1.0	1.0	4.0	0.0	0.0	0.0	6.0	5.0	-1.0	1.0	1.0	1.0	2.0	-1.0	0.0	2.0	2.0	1.0	1.0	-1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	-1.0	1.0	0.0	0.0	4.0	0.0	1.0	-1.0	-3.0	3.0	1.0	1.0	1.0	1.0	-2.0	-2.0	0.0	-3.0	1.0	-2.0	0.0	0.0	2.0	0.0	1.0
MYC_51_63		0.0	2.0	0.0	-2.0	0.0	-1.0	0.0	-2.0	1.0	7.0	1.0	0.0	1.0	4.0	6.0	-1.0	2.0	3.0	3.0	4.0	1.0	0.0	2.0	3.0	5.0	1.0	-1.0	-1.0	1.0	1.0	1.0	-1.0	1.0	1.0	0.0	1.0	1.0	-1.0	1.0	2.0	-1.0	1.0	0.0	0.0	2.0	-1.0	1.0	2.0	3.0	5.0	-1.0	0.0	0.0	0.0	-1.0	0.0	1.0	-2.0	-1.0	2.0
PP2AB_297_309		1.0	2.0	2.0	1.0	4.0	2.0	-1.0	1.0	1.0	4.0	1.0	0.0	1.0	3.0	8.0	0.0	3.0	1.0	4.0	5.0	0.0	1.0	4.0	5.0	7.0	1.0	0.0	1.0	3.0	9.0	0.0	2.0	3.0	6.0	10.0	0.0	2.0	2.0	3.0	8.0	1.0	0.0	1.0	1.0	3.0	0.0	1.0	3.0	3.0	8.0	0.0	1.0	2.0	4.0	9.0	0.0	1.0	2.0	1.0	7.0
RBL2_655_667		2.0	5.0	11.0	23.0	45.0	2.0	3.0	6.0	20.0	42.0	1.0	5.0	12.0	23.0	46.0	-1.0	5.0	13.0	23.0	43.0	1.0	5.0	13.0	26.0	51.0	4.0	2.0	10.0	19.0	42.0	3.0	6.0	12.0	27.0	52.0	1.0	7.0	14.0	26.0	50.0	2.0	4.0	11.0	25.0	50.0	0.0	3.0	9.0	16.0	34.0	2.0	1.0	10.0	17.0	36.0	2.0	2.0	9.0	18.0	33.0
YAP1_121_133		0.0	0.0	-5.0	-9.0	-16.0	-1.0	-2.0	-5.0	-4.0	-5.0	1.0	1.0	-2.0	3.0	4.0	0.0	0.0	0.0	-1.0	-3.0	0.0	-1.0	-1.0	-5.0	-11.0	0.0	-3.0	-1.0	-3.0	-7.0	-1.0	-1.0	0.0	-1.0	-2.0	0.0	1.0	0.0	-1.0	4.0	0.0	-2.0	-2.0	-6.0	-5.0	-2.0	-1.0	-4.0	-4.0	-3.0	0.0	-1.0	0.0	-2.0	-7.0	-1.0	-3.0	-1.0	-4.0	-1.0
KAP2_92_104		73.0	148.0	364.0	748.0	1478.0	57.0	113.0	285.0	572.0	1162.0	8.0	16.0	40.0	81.0	152.0	6.0	12.0	30.0	65.0	129.0	62.0	126.0	312.0	647.0	1300.0	53.0	100.0	250.0	508.0	1043.0	8.0	18.0	45.0	91.0	184.0	8.0	19.0	48.0	96.0	196.0	56.0	120.0	299.0	595.0	1206.0	42.0	86.0	222.0	440.0	893.0	5.0	13.0	33.0	66.0	135.0	7.0	18.0	41.0	84.0	168.0
RS6_228_240		217.0	435.0	1087.0	2214.0	3610.0	206.0	411.0	1036.0	2068.0	3635.0	20.0	49.0	115.0	235.0	470.0	21.0	47.0	112.0	235.0	471.0	230.0	463.0	1153.0	2319.0	3561.0	192.0	386.0	987.0	1980.0	3627.0	21.0	45.0	107.0	219.0	446.0	21.0	38.0	99.0	203.0	400.0	193.0	388.0	976.0	1939.0	3656.0	174.0	353.0	879.0	1767.0	3546.0	16.0	38.0	84.0	176.0	368.0	14.0	27.0	74.0	146.0	297.0
ACM1_444_456		2.0	0.0	3.0	8.0	18.0	-1.0	3.0	3.0	9.0	17.0	1.0	0.0	2.0	9.0	13.0	1.0	1.0	3.0	4.0	14.0	2.0	3.0	5.0	10.0	17.0	1.0	1.0	4.0	6.0	15.0	1.0	1.0	3.0	11.0	15.0	-1.0	1.0	5.0	6.0	18.0	-1.0	1.0	7.0	6.0	16.0	0.0	1.0	3.0	6.0	13.0	1.0	2.0	5.0	5.0	9.0	0.0	1.0	4.0	7.0	11.0
BAD_112_124		8.0	18.0	46.0	83.0	171.0	4.0	14.0	31.0	61.0	129.0	3.0	7.0	15.0	33.0	65.0	1.0	5.0	13.0	24.0	51.0	8.0	13.0	37.0	74.0	143.0	6.0	11.0	23.0	48.0	113.0	1.0	7.0	16.0	33.0	61.0	2.0	5.0	12.0	25.0	54.0	5.0	15.0	37.0	68.0	142.0	6.0	12.0	29.0	55.0	105.0	3.0	8.0	18.0	35.0	69.0	1.0	7.0	19.0	36.0	74.0
CENPA_1_14		36.0	61.0	174.0	352.0	674.0	34.0	70.0	187.0	358.0	752.0	4.0	8.0	19.0	40.0	79.0	4.0	7.0	15.0	29.0	63.0	35.0	69.0	173.0	350.0	721.0	35.0	66.0	172.0	348.0	701.0	5.0	6.0	22.0	36.0	74.0	3.0	8.0	18.0	40.0	79.0	30.0	57.0	137.0	278.0	567.0	27.0	57.0	139.0	285.0	553.0	2.0	7.0	16.0	32.0	70.0	1.0	6.0	18.0	36.0	71.0
FRAP_2443_2455		3.0	5.0	7.0	15.0	29.0	-1.0	4.0	9.0	13.0	27.0	1.0	0.0	2.0	6.0	12.0	0.0	0.0	2.0	3.0	6.0	1.0	3.0	7.0	15.0	37.0	1.0	1.0	7.0	15.0	30.0	0.0	0.0	3.0	4.0	6.0	0.0	-1.0	-1.0	5.0	10.0	1.0	4.0	7.0	12.0	32.0	2.0	3.0	3.0	11.0	20.0	-1.0	2.0	1.0	1.0	5.0	2.0	2.0	1.0	3.0	7.0
K6PL_766_778		2.0	1.0	1.0	1.0	6.0	0.0	4.0	4.0	2.0	7.0	0.0	1.0	2.0	4.0	3.0	1.0	3.0	0.0	0.0	2.0	1.0	0.0	3.0	2.0	5.0	0.0	1.0	2.0	3.0	7.0	-1.0	0.0	1.0	2.0	1.0	-1.0	2.0	2.0	3.0	2.0	0.0	0.0	1.0	3.0	5.0	-1.0	1.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	1.0	-1.0	2.0	1.0	0.0	2.0
LMNB1_16_28		1.0	0.0	3.0	-1.0	4.0	0.0	1.0	2.0	2.0	6.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	-1.0	3.0	3.0	-1.0	0.0	-1.0	3.0	3.0	0.0	1.0	2.0	1.0	6.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	-1.0	2.0	0.0	-2.0	2.0	2.0	-1.0	-1.0	0.0	1.0	0.0	0.0	-1.0	0.0	1.0	1.0	-1.0	-4.0	-1.0	0.0	1.0	-2.0	0.0
NEK2_172_184		1.0	0.0	3.0	2.0	8.0	0.0	2.0	4.0	5.0	9.0	0.0	1.0	2.0	7.0	13.0	0.0	1.0	4.0	6.0	13.0	1.0	1.0	1.0	7.0	8.0	-1.0	1.0	1.0	5.0	8.0	0.0	2.0	3.0	8.0	5.0	-1.0	1.0	2.0	4.0	9.0	0.0	3.0	4.0	6.0	9.0	1.0	2.0	1.0	3.0	10.0	-1.0	2.0	1.0	3.0	7.0	-1.0	3.0	4.0	4.0	9.0
PPR1A_28_40		15.0	31.0	79.0	158.0	311.0	15.0	35.0	86.0	169.0	340.0	8.0	14.0	41.0	79.0	155.0	7.0	15.0	38.0	73.0	150.0	17.0	34.0	88.0	184.0	366.0	15.0	32.0	81.0	169.0	343.0	6.0	17.0	38.0	75.0	146.0	4.0	13.0	36.0	70.0	139.0	12.0	30.0	72.0	142.0	292.0	11.0	26.0	63.0	121.0	252.0	5.0	11.0	29.0	56.0	115.0	5.0	9.0	21.0	43.0	86.0
RBL2_959_971		1.0	0.0	-2.0	-6.0	-10.0	-2.0	-1.0	-3.0	-2.0	-8.0	0.0	0.0	-1.0	-2.0	-5.0	-1.0	0.0	-1.0	-1.0	-1.0	0.0	-1.0	0.0	-2.0	-5.0	-1.0	-2.0	-1.0	-3.0	-1.0	-1.0	-1.0	-2.0	0.0	-4.0	-1.0	2.0	-1.0	0.0	2.0	-1.0	0.0	-1.0	-5.0	-3.0	-2.0	1.0	0.0	-5.0	-2.0	1.0	0.0	-3.0	-3.0	-2.0	-1.0	0.0	-1.0	-4.0	-3.0
ADRB2_338_350		65.0	125.0	318.0	640.0	1280.0	49.0	100.0	259.0	507.0	1026.0	6.0	11.0	29.0	57.0	107.0	4.0	10.0	23.0	50.0	94.0	57.0	114.0	292.0	588.0	1177.0	42.0	88.0	221.0	444.0	892.0	4.0	11.0	28.0	52.0	109.0	5.0	11.0	31.0	64.0	124.0	48.0	104.0	251.0	501.0	1035.0	40.0	76.0	194.0	391.0	786.0	2.0	10.0	23.0	46.0	89.0	4.0	12.0	27.0	53.0	107.0
KCC2G_278_289		0.0	2.0	6.0	8.0	21.0	-1.0	3.0	4.0	13.0	25.0	2.0	4.0	9.0	20.0	38.0	0.0	4.0	9.0	19.0	37.0	1.0	3.0	4.0	8.0	20.0	0.0	2.0	4.0	8.0	22.0	1.0	4.0	10.0	19.0	42.0	0.0	1.0	8.0	19.0	31.0	1.0	3.0	7.0	8.0	26.0	0.0	3.0	5.0	16.0	32.0	2.0	6.0	8.0	23.0	41.0	2.0	5.0	13.0	24.0	49.0
RYR1_4317_4329		201.0	404.0	1019.0	2099.0	3631.0	221.0	447.0	1108.0	2204.0	3655.0	21.0	41.0	106.0	213.0	432.0	17.0	32.0	91.0	179.0	376.0	204.0	419.0	1057.0	2131.0	3618.0	201.0	403.0	1047.0	2096.0	3659.0	18.0	36.0	90.0	179.0	368.0	14.0	32.0	82.0	166.0	329.0	191.0	391.0	970.0	1967.0	3682.0	183.0	376.0	936.0	1893.0	3708.0	15.0	31.0	79.0	156.0	307.0	11.0	25.0	60.0	123.0	259.0
ACM4_456_468		0.0	2.0	3.0	9.0	16.0	1.0	2.0	5.0	8.0	17.0	0.0	2.0	7.0	11.0	21.0	1.0	1.0	6.0	6.0	22.0	1.0	0.0	2.0	7.0	14.0	1.0	1.0	5.0	10.0	15.0	0.0	1.0	5.0	8.0	20.0	1.0	2.0	5.0	9.0	22.0	0.0	1.0	2.0	5.0	15.0	0.0	2.0	3.0	9.0	18.0	1.0	2.0	4.0	8.0	22.0	0.0	1.0	5.0	8.0	15.0
BAD_69_81		0.0	1.0	4.0	8.0	16.0	1.0	1.0	4.0	6.0	13.0	2.0	1.0	3.0	5.0	9.0	0.0	1.0	4.0	6.0	9.0	1.0	3.0	5.0	14.0	21.0	1.0	1.0	1.0	6.0	7.0	0.0	1.0	2.0	3.0	7.0	1.0	3.0	1.0	3.0	11.0	0.0	1.0	2.0	3.0	14.0	0.0	2.0	3.0	7.0	9.0	0.0	-1.0	2.0	2.0	7.0	0.0	1.0	-1.0	5.0	7.0
COF1_17_29		-1.0	-1.0	-1.0	-1.0	4.0	0.0	-1.0	1.0	3.0	2.0	-1.0	0.0	2.0	0.0	1.0	1.0	1.0	2.0	0.0	4.0	0.0	-1.0	0.0	0.0	6.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	-1.0	0.0	2.0	1.0	0.0	1.0	1.0	-1.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	1.0	3.0	-1.0	-1.0	-1.0	0.0	-2.0	0.0	-2.0	-1.0	-2.0	-1.0
FRAP_2475_2487		0.0	0.0	0.0	0.0	-2.0	1.0	1.0	1.0	0.0	-2.0	0.0	1.0	2.0	-1.0	5.0	0.0	-1.0	2.0	2.0	5.0	0.0	2.0	-1.0	0.0	4.0	0.0	0.0	1.0	1.0	1.0	-1.0	0.0	1.0	0.0	0.0	0.0	-1.0	1.0	1.0	2.0	-1.0	-1.0	1.0	0.0	-3.0	1.0	1.0	2.0	1.0	2.0	-1.0	0.0	-3.0	0.0	2.0	1.0	0.0	-1.0	1.0	1.0
KAPCG_192_206		1.0	1.0	5.0	6.0	19.0	0.0	2.0	5.0	9.0	13.0	1.0	3.0	5.0	7.0	18.0	1.0	1.0	5.0	8.0	18.0	0.0	3.0	5.0	11.0	21.0	0.0	2.0	3.0	8.0	15.0	1.0	2.0	4.0	10.0	20.0	1.0	3.0	1.0	8.0	16.0	1.0	2.0	5.0	7.0	16.0	1.0	3.0	3.0	7.0	14.0	1.0	2.0	3.0	8.0	18.0	1.0	0.0	5.0	10.0	16.0
MARCS_152_164		-1.0	2.0	2.0	8.0	24.0	1.0	2.0	5.0	8.0	22.0	0.0	4.0	9.0	13.0	25.0	1.0	1.0	8.0	12.0	23.0	0.0	2.0	5.0	11.0	20.0	1.0	1.0	4.0	6.0	16.0	0.0	2.0	4.0	12.0	24.0	1.0	4.0	5.0	9.0	20.0	1.0	-1.0	6.0	10.0	21.0	-1.0	1.0	4.0	9.0	18.0	2.0	2.0	4.0	11.0	22.0	0.0	2.0	7.0	11.0	22.0
NEK3_158_170		0.0	0.0	2.0	-2.0	-2.0	-1.0	-3.0	-6.0	-4.0	-22.0	0.0	2.0	5.0	8.0	20.0	0.0	1.0	3.0	4.0	13.0	0.0	1.0	-3.0	-5.0	-6.0	-1.0	0.0	-2.0	3.0	-7.0	0.0	1.0	3.0	6.0	18.0	1.0	2.0	1.0	5.0	9.0	-1.0	-2.0	-3.0	-4.0	2.0	-1.0	-1.0	0.0	-4.0	3.0	0.0	1.0	3.0	11.0	18.0	1.0	-1.0	3.0	8.0	10.0
PRKDC_2618_2630		0.0	0.0	3.0	2.0	1.0	0.0	-1.0	1.0	5.0	3.0	1.0	1.0	4.0	7.0	14.0	0.0	1.0	4.0	6.0	14.0	-2.0	-1.0	-4.0	1.0	11.0	0.0	1.0	1.0	3.0	5.0	0.0	1.0	5.0	5.0	16.0	1.0	3.0	3.0	7.0	17.0	-2.0	-1.0	1.0	3.0	2.0	1.0	2.0	3.0	1.0	2.0	1.0	0.0	3.0	9.0	15.0	1.0	1.0	4.0	6.0	18.0
REL_260_272		17.0	35.0	91.0	184.0	378.0	12.0	24.0	63.0	130.0	272.0	2.0	4.0	11.0	16.0	36.0	1.0	4.0	10.0	15.0	31.0	16.0	35.0	90.0	180.0	370.0	10.0	24.0	61.0	118.0	241.0	0.0	4.0	9.0	16.0	31.0	1.0	3.0	7.0	12.0	30.0	15.0	31.0	83.0	161.0	334.0	8.0	20.0	49.0	99.0	211.0	2.0	2.0	6.0	16.0	32.0	1.0	3.0	7.0	15.0	29.0
ART_025_CXGLRRWSLGGLRRWSL		82.0	170.0	421.0	842.0	1690.0	66.0	127.0	316.0	644.0	1262.0	4.0	11.0	29.0	52.0	113.0	4.0	10.0	25.0	51.0	104.0	81.0	163.0	408.0	812.0	1598.0	58.0	119.0	314.0	631.0	1230.0	4.0	9.0	27.0	50.0	103.0	5.0	9.0	20.0	44.0	93.0	64.0	133.0	337.0	682.0	1405.0	50.0	99.0	247.0	512.0	1013.0	4.0	7.0	24.0	50.0	98.0	4.0	7.0	21.0	44.0	88.0
KCNA1_438_450		4.0	9.0	26.0	54.0	108.0	3.0	7.0	20.0	35.0	76.0	1.0	0.0	5.0	6.0	15.0	1.0	0.0	4.0	8.0	10.0	5.0	10.0	23.0	44.0	111.0	4.0	8.0	20.0	37.0	72.0	0.0	2.0	3.0	6.0	17.0	0.0	3.0	2.0	5.0	10.0	3.0	12.0	25.0	43.0	94.0	2.0	8.0	17.0	37.0	75.0	1.0	1.0	2.0	9.0	19.0	0.0	1.0	5.0	7.0	10.0
SCN7A_898_910		31.0	61.0	156.0	312.0	618.0	24.0	47.0	110.0	219.0	458.0	2.0	5.0	14.0	26.0	59.0	3.0	3.0	15.0	28.0	53.0	32.0	67.0	165.0	337.0	670.0	20.0	49.0	116.0	231.0	464.0	3.0	7.0	16.0	28.0	62.0	1.0	4.0	12.0	26.0	50.0	28.0	57.0	147.0	291.0	609.0	18.0	41.0	99.0	210.0	418.0	2.0	7.0	12.0	27.0	57.0	2.0	6.0	12.0	28.0	54.0
ACM5_494_506		4.0	5.0	13.0	23.0	52.0	1.0	5.0	13.0	22.0	51.0	3.0	9.0	18.0	36.0	74.0	3.0	4.0	16.0	30.0	60.0	3.0	6.0	11.0	23.0	49.0	4.0	5.0	12.0	21.0	41.0	3.0	6.0	17.0	34.0	75.0	2.0	7.0	15.0	30.0	64.0	4.0	4.0	11.0	19.0	45.0	1.0	2.0	10.0	15.0	39.0	2.0	6.0	18.0	32.0	72.0	3.0	8.0	17.0	26.0	59.0
BAD_93_105		3.0	7.0	19.0	39.0	76.0	3.0	8.0	19.0	33.0	71.0	3.0	11.0	24.0	46.0	96.0	4.0	9.0	21.0	42.0	88.0	4.0	10.0	21.0	40.0	82.0	4.0	7.0	16.0	33.0	69.0	4.0	9.0	24.0	44.0	88.0	4.0	9.0	22.0	42.0	86.0	3.0	7.0	19.0	36.0	74.0	2.0	6.0	17.0	33.0	59.0	3.0	10.0	22.0	43.0	82.0	3.0	8.0	19.0	37.0	70.0
CSF1R_701_713		57.0	110.0	281.0	561.0	1121.0	43.0	88.0	216.0	438.0	883.0	7.0	14.0	35.0	64.0	140.0	5.0	11.0	28.0	56.0	112.0	63.0	124.0	315.0	649.0	1271.0	40.0	77.0	198.0	402.0	802.0	4.0	12.0	30.0	61.0	125.0	4.0	11.0	26.0	49.0	101.0	53.0	102.0	265.0	539.0	1068.0	33.0	67.0	171.0	346.0	688.0	5.0	13.0	33.0	63.0	121.0	6.0	13.0	26.0	53.0	109.0
GPR6_349_361		1.0	3.0	6.0	14.0	30.0	2.0	1.0	8.0	11.0	25.0	-1.0	2.0	2.0	6.0	11.0	1.0	1.0	3.0	6.0	13.0	0.0	3.0	7.0	15.0	29.0	2.0	3.0	6.0	10.0	23.0	1.0	0.0	4.0	8.0	15.0	2.0	1.0	5.0	8.0	14.0	0.0	3.0	4.0	10.0	25.0	1.0	1.0	4.0	10.0	21.0	1.0	3.0	4.0	6.0	15.0	1.0	2.0	5.0	6.0	17.0
KCNA2_442_454		4.0	9.0	23.0	42.0	93.0	4.0	8.0	20.0	37.0	83.0	1.0	3.0	5.0	9.0	18.0	1.0	-1.0	4.0	8.0	19.0	4.0	9.0	27.0	52.0	105.0	3.0	8.0	19.0	39.0	76.0	1.0	2.0	6.0	11.0	15.0	0.0	1.0	6.0	5.0	18.0	5.0	8.0	27.0	48.0	92.0	2.0	6.0	19.0	35.0	64.0	0.0	1.0	5.0	6.0	11.0	0.0	2.0	3.0	7.0	15.0
MARCS_160_172		-2.0	1.0	2.0	4.0	18.0	0.0	0.0	4.0	7.0	18.0	1.0	4.0	5.0	13.0	29.0	0.0	2.0	6.0	13.0	24.0	-2.0	1.0	6.0	9.0	19.0	1.0	3.0	3.0	8.0	17.0	0.0	3.0	7.0	15.0	23.0	0.0	2.0	5.0	11.0	21.0	1.0	0.0	3.0	8.0	17.0	1.0	0.0	4.0	4.0	14.0	2.0	1.0	7.0	12.0	23.0	0.0	3.0	7.0	9.0	19.0
NMDZ1_890_902		255.0	522.0	1332.0	2621.0	3515.0	242.0	477.0	1215.0	2443.0	3574.0	20.0	43.0	104.0	207.0	421.0	16.0	34.0	91.0	189.0	380.0	248.0	504.0	1278.0	2572.0	3559.0	204.0	419.0	1054.0	2106.0	3631.0	21.0	42.0	105.0	213.0	443.0	18.0	39.0	97.0	193.0	389.0	231.0	465.0	1159.0	2308.0	3631.0	194.0	378.0	960.0	1900.0	3683.0	18.0	33.0	85.0	168.0	344.0	18.0	37.0	95.0	181.0	368.0
PTK6_436_448		76.0	151.0	388.0	767.0	1533.0	60.0	118.0	295.0	602.0	1188.0	8.0	22.0	50.0	101.0	204.0	9.0	16.0	47.0	91.0	188.0	69.0	141.0	349.0	700.0	1412.0	54.0	110.0	275.0	562.0	1117.0	10.0	19.0	47.0	99.0	199.0	7.0	16.0	43.0	89.0	181.0	62.0	129.0	316.0	639.0	1295.0	50.0	95.0	242.0	503.0	1013.0	10.0	20.0	49.0	97.0	192.0	11.0	21.0	56.0	107.0	205.0
SRC_413_425		0.0	-2.0	-5.0	-13.0	-25.0	-3.0	-2.0	-7.0	-14.0	-17.0	0.0	2.0	-4.0	-1.0	-6.0	-1.0	-2.0	0.0	-2.0	0.0	-1.0	-3.0	-5.0	-13.0	-20.0	-1.0	-1.0	-3.0	-5.0	-18.0	0.0	-1.0	-1.0	-4.0	-6.0	0.0	1.0	-1.0	-1.0	1.0	0.0	-3.0	-4.0	-8.0	-16.0	0.0	-2.0	-2.0	-7.0	-15.0	0.0	0.0	-2.0	-3.0	-7.0	-1.0	1.0	1.0	-2.0	-1.0
CAC1C_1974_1986		96.0	197.0	508.0	999.0	2007.0	78.0	153.0	386.0	778.0	1560.0	9.0	21.0	50.0	100.0	195.0	7.0	15.0	41.0	82.0	172.0	84.0	175.0	446.0	876.0	1764.0	66.0	130.0	341.0	666.0	1354.0	10.0	20.0	49.0	100.0	206.0	12.0	23.0	56.0	112.0	234.0	74.0	148.0	385.0	776.0	1543.0	61.0	120.0	301.0	602.0	1232.0	10.0	20.0	50.0	97.0	198.0	10.0	22.0	56.0	111.0	220.0
KPB1_1011_1023		75.0	159.0	397.0	799.0	1598.0	51.0	104.0	263.0	517.0	1032.0	3.0	11.0	20.0	41.0	86.0	3.0	7.0	21.0	43.0	91.0	70.0	136.0	360.0	727.0	1441.0	46.0	97.0	247.0	467.0	938.0	4.0	9.0	22.0	41.0	81.0	2.0	7.0	19.0	39.0	84.0	64.0	128.0	321.0	660.0	1328.0	42.0	83.0	206.0	429.0	860.0	5.0	7.0	21.0	42.0	81.0	3.0	10.0	22.0	44.0	96.0
SRC8_CHICK_423_435		-1.0	-2.0	-2.0	-6.0	-13.0	0.0	0.0	-3.0	-8.0	-13.0	-1.0	1.0	0.0	2.0	-1.0	0.0	0.0	-1.0	1.0	0.0	-1.0	-1.0	-4.0	-6.0	-11.0	-1.0	0.0	1.0	-6.0	-7.0	0.0	0.0	1.0	1.0	1.0	-1.0	-1.0	0.0	-1.0	-2.0	0.0	-2.0	-1.0	-4.0	-6.0	-1.0	-2.0	-1.0	-2.0	-6.0	0.0	-1.0	2.0	0.0	-1.0	-1.0	1.0	1.0	-3.0	-2.0
ACM5_498_510		1.0	4.0	9.0	16.0	30.0	2.0	3.0	9.0	17.0	26.0	2.0	1.0	11.0	20.0	40.0	1.0	2.0	9.0	15.0	34.0	0.0	3.0	8.0	16.0	29.0	1.0	5.0	6.0	14.0	27.0	1.0	4.0	10.0	20.0	42.0	2.0	4.0	10.0	18.0	36.0	2.0	1.0	5.0	12.0	27.0	0.0	3.0	7.0	12.0	27.0	2.0	4.0	6.0	14.0	31.0	1.0	5.0	7.0	14.0	29.0
BCKD_45_57		1.0	4.0	5.0	11.0	20.0	0.0	2.0	6.0	9.0	15.0	2.0	0.0	4.0	10.0	14.0	0.0	2.0	2.0	7.0	12.0	1.0	2.0	6.0	9.0	20.0	0.0	2.0	6.0	8.0	17.0	0.0	1.0	4.0	7.0	17.0	0.0	2.0	3.0	8.0	12.0	2.0	1.0	7.0	10.0	23.0	2.0	3.0	1.0	7.0	16.0	1.0	2.0	2.0	6.0	12.0	1.0	0.0	4.0	11.0	15.0
CSK21_355_367		0.0	-1.0	-2.0	-2.0	-3.0	0.0	-3.0	1.0	3.0	-1.0	1.0	-1.0	0.0	1.0	-3.0	0.0	-1.0	1.0	1.0	-3.0	0.0	-1.0	0.0	-1.0	-2.0	-1.0	0.0	2.0	-1.0	0.0	0.0	0.0	-1.0	-2.0	-2.0	-1.0	-1.0	0.0	0.0	-3.0	0.0	-1.0	1.0	1.0	0.0	1.0	2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	-1.0	-3.0	0.0	0.0	0.0	0.0	0.0
GPSM2_394_406		21.0	42.0	107.0	215.0	427.0	13.0	25.0	67.0	136.0	277.0	1.0	1.0	7.0	17.0	29.0	0.0	2.0	6.0	14.0	26.0	24.0	45.0	117.0	234.0	476.0	13.0	29.0	71.0	143.0	286.0	1.0	3.0	5.0	14.0	26.0	1.0	0.0	3.0	8.0	18.0	22.0	41.0	102.0	203.0	396.0	10.0	25.0	55.0	113.0	224.0	0.0	5.0	5.0	15.0	25.0	2.0	2.0	5.0	14.0	25.0
KCNA3_461_473		3.0	4.0	8.0	14.0	28.0	0.0	1.0	6.0	12.0	20.0	0.0	-1.0	3.0	4.0	7.0	-1.0	0.0	3.0	7.0	7.0	1.0	3.0	8.0	11.0	32.0	0.0	2.0	6.0	9.0	22.0	1.0	1.0	2.0	5.0	9.0	-1.0	1.0	0.0	4.0	7.0	3.0	3.0	9.0	14.0	32.0	0.0	3.0	3.0	12.0	21.0	1.0	1.0	3.0	4.0	7.0	-1.0	1.0	3.0	6.0	8.0
